gameSlug,videoSrc,imgSrc,url,name,score,type
offroad-police-cargo-transport,https://videos.crazygames.com/offroad-police-cargo-transport.mp4,"https://images.crazygames.com/offroadpolicecargotransport.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/offroad-police-cargo-transport,"
Offroad Police Cargo Transport ","
8.9  ",driving
train-simulator-2019,https://videos.crazygames.com/train-simulator-2019.mp4,"https://images.crazygames.com/trainsimulator2019.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/train-simulator-2019,"
Train Simulator 2019 ","
8.7 ",driving
drone-simulator,https://videos.crazygames.com/drone-simulator/1/drone-simulator-180x111.mp4,"https://images.crazygames.com/games/drone-simulator/thumb-1553930507785.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/drone-simulator,"
Drone Simulator ","
8.8 ",driving
extreme-speed,https://videos.crazygames.com/extreme-speed/1/extreme-speed-thumbnail.mp4,"https://images.crazygames.com/games/extreme-speed/thumb-1559069476795.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/extreme-speed,"
Extreme Speed ","
8.6 ",driving
street-race-fury,https://videos.crazygames.com/null,,https://www.crazygames.com/game/street-race-fury,"
Street Race Fury ","
8.7 ",driving
truck-loader-5,https://videos.crazygames.com/truck-loader-5-trimmed.mp4,"https://images.crazygames.com/truckloader5.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/truck-loader-5,"
Truck Loader 5 ","
8.9 ",driving
fury-racing,https://videos.crazygames.com/fury-racing-trimmed.mp4,"https://images.crazygames.com/furyracing.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/fury-racing,"
Fury Racing ","
9.0 ",driving
unfair-stunt,https://videos.crazygames.com/unfair-stunt-trimmed.mp4,"https://images.crazygames.com/unfairstuntb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/unfair-stunt,"
Unfair Stunt ","
8.8 ",driving
happy-superman,https://videos.crazygames.com/happy-superman.mp4,"https://images.crazygames.com/happysuperman.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/happy-superman,"
Happy Superman ","
8.9 ",driving
moto-hill-racer,https://videos.crazygames.com/moto-hill-racer.mp4,"https://images.crazygames.com/motohillracer.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/moto-hill-racer,"
Moto Hill Racer ","
9.0 ",driving
open-world-drifting-3d,https://videos.crazygames.com/open-world-drifting-3d.mp4,"https://images.crazygames.com/openworlddrifting3d.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/open-world-drifting-3d,"
Open World Drifting 3D ","
8.7 ",driving
lamborghini-drifter-2,https://videos.crazygames.com/lamborghini-drifter-2.mp4,"https://images.crazygames.com/lamborghinidrifter2.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/lamborghini-drifter-2,"
Lamborghini Drifter 2 ","
9.2 ",driving
offroad-prado-mountain-hill-climbing,https://videos.crazygames.com/offroad-prado-mountain-hill-climbing.mp4,"https://images.crazygames.com/offroadpradomountainhillclimbing.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/offroad-prado-mountain-hill-climbing,"
Offroad Prado Mountain Hill Climbing ","
8.8 ",driving
ado-stunt-cars-2,https://videos.crazygames.com/ado-stunt-cars-2.mp4,"https://images.crazygames.com/adostuntcars2.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/ado-stunt-cars-2,"
Ado Stunt Cars 2 ","
9.3 ",driving
crazy-chase,https://videos.crazygames.com/crazy-chase.mp4,"https://images.crazygames.com/crazychase.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/crazy-chase,"
Crazy Chase ","
9.3 ",driving
city-stunts,https://videos.crazygames.com/city-stunts.mp4,"https://images.crazygames.com/citystunts.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/city-stunts,"
City Stunts ","
9.2 ",driving
super-toy-car,https://videos.crazygames.com/super-toy-cars.mp4,"https://images.crazygames.com/supertoycarsb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/super-toy-car,"
Super Toy Cars ","
9.0 ",driving
scrap-metal-4,https://videos.crazygames.com/scrap-metal-4/1/scrap-metal-4-180x111.mp4,"https://images.crazygames.com/scrapmetal4.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/scrap-metal-4,"
Scrap Metal 4 ","
9.4 ",driving
wild-race,https://videos.crazygames.com/wild-race-trimmed.mp4,"https://images.crazygames.com/wildrace.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/wild-race,"
Wild Race ","
8.9 ",driving
scrap-gl,https://videos.crazygames.com/scrap-gl-trimmed.mp4,"https://images.crazygames.com/scrapgl.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/scrap-gl,"
Scrap GL ","
8.9 ",driving
chase-hq-2,https://videos.crazygames.com/null,,https://www.crazygames.com/game/chase-hq-2,"
Chase HQ 2 ","
8.3 ",driving
lego-speed-champions,https://videos.crazygames.com/lego-speed-champions-trimmed.mp4,"https://images.crazygames.com/legospeedchampions.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/lego-speed-champions,"
Lego Speed Champions ","
8.8 ",driving
thug-racer,https://videos.crazygames.com/thug-racer.mp4,"https://images.crazygames.com/thugracer.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/thug-racer,"
Thug Racer ","
9.0 ",driving
airplane-simulator-3d,https://videos.crazygames.com/airplane-simulator-3d.mp4,"https://images.crazygames.com/airplanesimulator3d.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/airplane-simulator-3d,"
Airplane Simulator 3D ","
9.0 ",driving
extreme-bikers,https://videos.crazygames.com/extreme-bikers.mp4,"https://images.crazygames.com/extremebikers.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/extreme-bikers,"
 Extreme Bikers ","
9.0 ",driving
funny-rally,https://videos.crazygames.com/funny-rally.mp4,"https://images.crazygames.com/funnyrally.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/funny-rally,"
Funny Rally ","
9.0 ",driving
police-interceptor,https://videos.crazygames.com/null,,http://www.crazygames.com/game/police-interceptor,"
Police Interceptor ","
8.3 ",driving
uphill-rush-6,https://videos.crazygames.com/uphill-rush-6-trimmed.mp4,"https://images.crazygames.com/uphillrush6.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/uphill-rush-6,"
Uphill Rush 6 ","
9.0 ",driving
busman-parking-3d,https://videos.crazygames.com/busman-parking-3d-trimmed.mp4,"https://images.crazygames.com/busmanparking3d.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/busman-parking-3d,"
Busman Parking 3D ","
8.9 ",driving
ayrton-sennas-super-monaco-gp-2,https://videos.crazygames.com/null,,https://www.crazygames.com/game/ayrton-sennas-super-monaco-gp-2,"
Ayrton Senna's Super Monaco GP 2 ","
8.3 ",driving
police-vs-thief-hot-pursuit,https://videos.crazygames.com/police-vs-thief-hot-pursuit-trimmed.mp4,"https://images.crazygames.com/policevsthiefhotpursuit.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/police-vs-thief-hot-pursuit,"
Police vs Thief: Hot Pursuit ","
8.7 ",driving
truck-reign,https://videos.crazygames.com/truck-reign.mp4,"https://images.crazygames.com/truckreign.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/truck-reign,"
Truck Reign ","
7.0 ",driving
racing-battlegrounds,https://videos.crazygames.com/racing-battlegrounds.mp4,"https://images.crazygames.com/racingbattlegrounds.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/racing-battlegrounds,"
Racing Battlegrounds ","
8.7 ",driving
super-stunt-cars,https://videos.crazygames.com/super-stunt-carsb.mp4,"https://images.crazygames.com/superstuntcarsb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/super-stunt-cars,"
Super Stunt Cars ","
8.8 ",driving
mega-ramp-stunt-cars,https://videos.crazygames.com/mega-ramp-stunt-cars/1/mega-ramp-stunt-cars-180x111.mp4,"https://images.crazygames.com/megarampstuntcars.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/mega-ramp-stunt-cars,"
Mega Ramp Stunt Cars ","
8.9 ",driving
police-town-car-chase,https://videos.crazygames.com/police-town-car-chase.mp4,"https://images.crazygames.com/police-town-car-chase.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/police-town-car-chase,"
Police Car Town Chase ","
9.5 ",driving
villagecarstunts,https://videos.crazygames.com/villagecarstunts.mp4,"https://images.crazygames.com/villagecarstunts.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/villagecarstunts,"
Village Car Stunts ","
9.3 ",driving
scrap-gl-2,https://videos.crazygames.com/scrap-gl-2-trimmed.mp4,"https://images.crazygames.com/scrapglmicro.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/scrap-gl-2,"
Scrap GL 2 ","
9.0 ",driving
drift-runner-3d-port,https://videos.crazygames.com/drift-runner-3d-port-king.mp4,"https://images.crazygames.com/driftrunner3dportking.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/drift-runner-3d-port,"
Drift Runner 3D: Port ","
8.5 ",driving
valley-rider,https://videos.crazygames.com/valley-rider.mp4,"https://images.crazygames.com/valleyrider.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/valley-rider,"
Valley Rider ","
8.9 ",driving
sport-bike-military-offroad,https://videos.crazygames.com/sport-bike-military-offroad.mp4,"https://images.crazygames.com/sportbikemilitaryoffroad.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/sport-bike-military-offroad,"
Sport Bike Military Offroad ","
9.1 ",driving
police-car-offroad,https://videos.crazygames.com/police-car-offroad/1/police-car-offroad-180x111.mp4,"https://images.crazygames.com/policecaroffroad.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/police-car-offroad,"
Police Car Offroad ","
9.2 ",driving
pixel-highway,https://videos.crazygames.com/pixel-highway.mp4,"https://images.crazygames.com/pixel-highway.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/pixel-highway,"
Pixel Highway ","
8.7 ",driving
stunt-cars-racing,https://videos.crazygames.com/stunt-cars-racingb.mp4,"https://images.crazygames.com/stunt-cars-racing.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/stunt-cars-racing,"
Stunt Cars Racing ","
8.6 ",driving
grand-stunt-auto,https://videos.crazygames.com/grand-stunt-auto.mp4,"https://images.crazygames.com/grand-stunt-auto.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/grand-stunt-auto,"
Grand Stunt Auto ","
8.5 ",driving
truck-driver-simulator,https://videos.crazygames.com/truck-driver-simulator/1/truck-driver-simulator-180x111.mp4,"https://images.crazygames.com/games/truck-driver-simulator/thumb-1553543193597.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/truck-driver-simulator,"
Truck Driver Simulator ","
8.4 ",driving
unbounded,https://videos.crazygames.com/unbounded/1/unbounded-thumbnail.mp4,"https://images.crazygames.com/games/unbounded/thumb-1557161493496.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/unbounded,"
Unbounded ","
8.9 ",driving
wheelie-cross,https://videos.crazygames.com/wheelie-cross/1/wheelie-cross-thumbnail.mp4,"https://images.crazygames.com/games/wheelie-cross/thumb-1558084480636.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/wheelie-cross,"
Wheelie Cross ","
7.9 ",driving
big-truck-adventures,https://videos.crazygames.com/null,,http://www.crazygames.com/game/big-truck-adventures,"
Big Truck Adventures ","
8.0 ",driving
spy-car,https://videos.crazygames.com/spy-car.mp4,"https://images.crazygames.com/spycarb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/spy-car,"
Spy Car ","
8.5 ",driving
parking-fury,https://videos.crazygames.com/parking-fury.mp4,"https://images.crazygames.com/games/parking-fury/thumb-1550615502982.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/parking-fury,"
Parking Fury ","
8.8 ",driving
city-rider,https://videos.crazygames.com/city-rider-trimmed.mp4,"https://images.crazygames.com/cityrider.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/city-rider,"
City Rider ","
9.0 ",driving
parking-fury-3,https://videos.crazygames.com/parking-fury-3b-trimmed.mp4,"https://images.crazygames.com/parkingfury3.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/parking-fury-3,"
Parking Fury 3 ","
9.0 ",driving
road-rash-2,https://videos.crazygames.com/null,,https://www.crazygames.com/game/road-rash-2,"
Road Rash 2 ","
7.7 ",driving
rush-hour-city-parking,https://videos.crazygames.com/rush-hour-city-parking-trimmed.mp4,"https://images.crazygames.com/rushhourcityparking.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/rush-hour-city-parking,"
Rush Hour City Parking ","
8.9 ",driving
hill-climb-twisted-transport,https://videos.crazygames.com/hill-climb-twisted-transport.mp4,"https://images.crazygames.com/hillclimbtwistedtransport.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/hill-climb-twisted-transport,"
Hill Climb Twisted Transport ","
8.7 ",driving
insane-car-crash-burnout,https://videos.crazygames.com/insane-car-crash-burnout.mp4,"https://images.crazygames.com/insanecarcrashburnout.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/insane-car-crash-burnout,"
Insane Car Crash Burnout ","
8.7 ",driving
offroad-racing,https://videos.crazygames.com/offroad-racing.mp4,"https://images.crazygames.com/offroadracing.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/offroad-racing,"
Offroad Racing ","
8.6 ",driving
dinosaur-hunter,https://videos.crazygames.com/dinosaur-hunter.mp4,"https://images.crazygames.com/dinosaurhunter.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/dinosaur-hunter,"
Dinosaur Hunter ","
9.5 ",driving
4wd-offroad-cars,https://videos.crazygames.com/4wd-offroad-cars.mp4,"https://images.crazygames.com/4wdoffroadcars.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/4wd-offroad-cars,"
4WD Offroad Cars ","
8.7 ",driving
train-simulator-3d,https://videos.crazygames.com/train-simulator-3d.mp4,"https://images.crazygames.com/trainsimulator3d.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/train-simulator-3d,"
Train Simulator 3D ","
8.7 ",driving
potty-racers-3,https://videos.crazygames.com/potty-racers-3.mp4,"https://images.crazygames.com/pottyracers3.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/potty-racers-3,"
Potty Racers 3 ","
9.1 ",driving
asphalt-speed-racing,https://videos.crazygames.com/null,,https://www.crazygames.com/game/asphalt-speed-racing,"
Asphalt Speed Racing ","
8.9 ",driving
hard-drivin,https://videos.crazygames.com/null,,https://www.crazygames.com/game/hard-drivin,"
Hard Drivin ","
7.8 ",driving
offroad-truck-driver,https://videos.crazygames.com/offroad-truck-driverb.mp4,"https://images.crazygames.com/offroadtruckdriver.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/offroad-truck-driver,"
Offroad Truck Driver ","
8.5 ",driving
extreme-drift,https://videos.crazygames.com/extreme-drift.mp4,"https://images.crazygames.com/extremedrift.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/extreme-drift,"
Extreme Drift ","
8.7 ",driving
drift-cup-racing,https://videos.crazygames.com/drift-cup-racing.mp4,"https://images.crazygames.com/driftcupracing.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/drift-cup-racing,"
Drift Cup Racing ","
8.8 ",driving
uphill-climb-racing-2,https://videos.crazygames.com/uphill-climb-racing-2.mp4,"https://images.crazygames.com/uphillclimbracing2.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/uphill-climb-racing-2,"
Uphill Climb Racing 2 ","
9.0 ",driving
line-biker,https://videos.crazygames.com/line-biker.mp4,"https://images.crazygames.com/linebiker.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/line-biker,"
Line Biker ","
9.2 ",driving
stunt-simulator-multiplayer,https://videos.crazygames.com/stunt-simulator-multiplayer.mp4,"https://images.crazygames.com/stuntsimulatormultiplayer.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/stunt-simulator-multiplayer,"
Stunt Simulator Multiplayer ","
9.0 ",driving
paintball-racers,https://videos.crazygames.com/paintball-racers.mp4,"https://images.crazygames.com/paintballracersb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/paintball-racers,"
Paintball Racers ","
8.7 ",driving
madmen-racing,https://videos.crazygames.com/madmen-racing-trimmed.mp4,"https://images.crazygames.com/madmenracingb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/madmen-racing,"
Madmen Racing ","
8.8 ",driving
formula-fever,https://videos.crazygames.com/null,,http://www.crazygames.com/game/formula-fever,"
Formula Fever ","
9.0 ",driving
m-acceleration,https://videos.crazygames.com/m-acceleration.mp4,"https://images.crazygames.com/macceleration.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/m-acceleration,"
M Acceleration ","
8.3 ",driving
parking-fury-2,https://videos.crazygames.com/parking-fury-2.mp4,"https://images.crazygames.com/parkingfury2b.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/parking-fury-2,"
Parking Fury 2 ","
8.6 ",driving
micro-machines-2-turbo-tournament,https://videos.crazygames.com/null,,https://www.crazygames.com/game/micro-machines-2-turbo-tournament,"
Micro Machines 2: Turbo Tournament ","
8.2 ",driving
super-police-parking,https://videos.crazygames.com/super-police-parking-trimmed.mp4,"https://images.crazygames.com/superpoliceparking.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/super-police-parking,"
Super Police Parking ","
8.8 ",driving
park-a-lot-3,https://videos.crazygames.com/park-a-lot-3-trimmed.mp4,"https://images.crazygames.com/parkalot3.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/park-a-lot-3,"
Park a Lot 3 ","
8.9 ",driving
3d-monster-truck-skyroads,https://videos.crazygames.com/3d-monster-truck-skyroads-trimmed.mp4,"https://images.crazygames.com/3dmonstertruckskyroads.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/3d-monster-truck-skyroads,"
3D Monster Truck: Skyroads ","
9.1 ",driving
uphill-climb-racing,https://videos.crazygames.com/uphill-climb-racing-trimmed.mp4,"https://images.crazygames.com/uphillclimbracing.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/uphill-climb-racing,"
Uphill Climb Racing ","
8.7 ",driving
moto-xtreme-construction-site,https://videos.crazygames.com/moto-xtreme-construction-site.mp4,"https://images.crazygames.com/motoxtremeconstructionsite.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/moto-xtreme-construction-site,"
Moto Xtreme Construction Site ","
8.2 ",driving
traffic-car-racing,https://videos.crazygames.com/traffic-car-racing.mp4,"https://images.crazygames.com/trafficcarracing.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/traffic-car-racing,"
Traffic Car Racing ","
8.3 ",driving
final-drift,https://videos.crazygames.com/final-drift.mp4,"https://images.crazygames.com/finaldrift.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/final-drift,"
Final Drift ","
8.2 ",driving
toy-car-racing,https://videos.crazygames.com/toy-car-racing.mp4,"https://images.crazygames.com/toy-car-racing?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/toy-car-racing,"
Toy Car Racing ","
8.3 ",driving
monoa-city-parking,https://videos.crazygames.com/monoa-city-parking.mp4,"https://images.crazygames.com/monoacityparking.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/monoa-city-parking,"
Monoa City Parking ","
8.8 ",driving
potty-racers,https://videos.crazygames.com/potty-racers.mp4,"https://images.crazygames.com/pottyracers.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/potty-racers,"
Potty Racers ","
9.1 ",driving
racing-wars,https://videos.crazygames.com/null,,https://www.crazygames.com/game/racing-wars,"
Racing Wars ","
7.6 ",driving
offroad-dirt-racing-3d,https://videos.crazygames.com/offroad-dirt-racing-3d.mp4,"https://images.crazygames.com/offroaddirtracing3d.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/offroad-dirt-racing-3d,"
Offroad Dirt Racing 3D ","
8.0 ",driving
extreme-offroad-cars,https://videos.crazygames.com/extreme-offroad-cars.mp4,"https://images.crazygames.com/extremeoffroadcars.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/extreme-offroad-cars,"
Extreme Offroad Cars ","
8.8 ",driving
real-moto-stunts-challenge,https://videos.crazygames.com/real-moto-stunts-challenge.mp4,"https://images.crazygames.com/realmotostuntschallenge.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/real-moto-stunts-challenge,"
Real Moto Stunts Challenge ","
8.6 ",driving
car-rush,https://videos.crazygames.com/car-rush.mp4,"https://images.crazygames.com/carrush.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/car-rush,"
Car Rush ","
9.4 ",driving
pixel-driver,https://videos.crazygames.com/pixel-driver.mp4,"https://images.crazygames.com/pixeldriver.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/pixel-driver,"
Pixel Driver ","
8.5 ",driving
kings-rush,https://videos.crazygames.com/kings-rush-trimmed.mp4,"https://images.crazygames.com/kingsrush.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/kings-rush,"
King's Rush ","
9.2 ",driving
busman-parking-3d-2,https://videos.crazygames.com/busman-parking-3d-2-trimmed.mp4,"https://images.crazygames.com/busmanparking3d2.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/busman-parking-3d-2,"
Busman Parking 3D 2 ","
9.1 ",driving
city-rider-3d,https://videos.crazygames.com/city-rider-3d.mp4,"https://images.crazygames.com/cityrider3d.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/city-rider-3d,"
City Rider 3D ","
8.9 ",driving
nitro-heads,https://videos.crazygames.com/null,,http://www.crazygames.com/game/nitro-heads,"
Nitro Heads ","
9.0 ",driving
top-speed-3d,https://videos.crazygames.com/top-speed-3d.mp4,"https://images.crazygames.com/topspeed3d.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/top-speed-3d,"
Top Speed 3D ","
9.0 ",driving
cartoon-car-crash-derby-destruction-world,https://videos.crazygames.com/cartoon-car-crash-derby-destruction-world.mp4,"https://images.crazygames.com/cartooncarcrashderbydestructionworld.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/cartoon-car-crash-derby-destruction-world,"
Cartoon Car Crash Derby Destruction World ","
9.1 ",driving
dead-roadkill-highway,https://videos.crazygames.com/dead-roadkill-highway.mp4,"https://images.crazygames.com/deadroadkillhighwayb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/dead-roadkill-highway,"
Dead Roadkill Highway ","
8.7 ",driving
offroad-racer,https://videos.crazygames.com/offroad-racer.mp4,"https://images.crazygames.com/offroadracer.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/offroad-racer,"
Offroad Racer ","
8.6 ",driving
xtreme-offroad-car-racing-4x4,https://videos.crazygames.com/xtreme-offroad-car-racing-4x4.mp4,"https://images.crazygames.com/xtremeoffroadcarracing4x4.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/xtreme-offroad-car-racing-4x4,"
Xtreme Offroad Car Racing 4x4 ","
9.2 ",driving
heavy-muscle-cars-offroad,https://videos.crazygames.com/heavy-muscle-cars-offroad.mp4,"https://images.crazygames.com/heavymusclecarsoffroad.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/heavy-muscle-cars-offroad,"
Heavy Muscle Cars Offroad ","
8.6 ",driving
uphill-climb-racing-3,https://videos.crazygames.com/uphill-climb-racing-3-1551899420332.mp4,"https://images.crazygames.com/games/uphill-climb-racing-3/thumb-1551899868778.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/uphill-climb-racing-3,"
Uphill Climb Racing 3 ","
8.7 ",driving
jelly-truck,https://videos.crazygames.com/jelly-truck-trimmed.mp4,"https://images.crazygames.com/jellytruck.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/jelly-truck,"
Jelly Truck ","
8.8 ",driving
uphill-rush,https://videos.crazygames.com/uphill-rush-trimmed.mp4,"https://images.crazygames.com/uphillrush.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/uphill-rush,"
Uphill Rush ","
8.9 ",driving
uphill-rush-4,https://videos.crazygames.com/uphill-rush-4-trimmed.mp4,"https://images.crazygames.com/uphillrush4b.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/uphill-rush-4,"
Uphill Rush 4 ","
8.9 ",driving
monster-wheels-2,https://videos.crazygames.com/monster-wheels-2-trimmed.mp4,"https://images.crazygames.com/monsterwheels2.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/monster-wheels-2,"
Monster Wheels 2 ","
8.9 ",driving
driving-force,https://videos.crazygames.com/driving-force-trimmed.mp4,"https://images.crazygames.com/drivingforce.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/driving-force,"
Driving Force ","
9.2 ",driving
police-pursuit-3d,https://videos.crazygames.com/null,,https://www.crazygames.com/game/police-pursuit-3d,"
Police Pursuit 3D ","
9.1  ",driving
thrill-rush-2,https://videos.crazygames.com/null,,http://www.crazygames.com/game/thrill-rush-2,"
Thrill Rush 2 ","
9.1 ",driving
